      a          H  rho/3H^2 -1   P_f/E_f    K_f/E_f    G_f/E_f            mean_fields            rms_fields
  45.12946  0.460E-07 -0.418E-09  0.979      0.203E-01  0.365E-03 -0.390E-01 -0.897E-06  0.236E-03  0.363E-03
  45.15201  0.460E-07 -0.550E-09  0.979      0.206E-01  0.498E-03 -0.389E-01 -0.681E-06  0.227E-03  0.462E-03
  45.17457  0.460E-07 -0.529E-09  0.959      0.402E-01  0.480E-03 -0.387E-01 -0.285E-06  0.218E-03  0.462E-03
  45.19716  0.460E-07 -0.373E-09  0.921      0.783E-01  0.319E-03 -0.384E-01  0.203E-06  0.209E-03  0.364E-03
  45.21976  0.460E-07 -0.211E-09  0.876      0.124      0.140E-03 -0.381E-01  0.672E-06  0.199E-03  0.196E-03
  45.24239  0.460E-07 -0.158E-09  0.835      0.165      0.813E-04 -0.377E-01  0.101E-05  0.190E-03  0.868E-04
  45.26503  0.460E-07 -0.221E-09  0.802      0.198      0.183E-03 -0.372E-01  0.115E-05  0.179E-03  0.254E-03
  45.28769  0.459E-07 -0.315E-09  0.770      0.230      0.361E-03 -0.367E-01  0.104E-05  0.169E-03  0.406E-03
  45.31036  0.459E-07 -0.346E-09  0.730      0.269      0.476E-03 -0.361E-01  0.704E-06  0.158E-03  0.483E-03
  45.33305  0.459E-07 -0.289E-09  0.678      0.321      0.443E-03 -0.354E-01  0.218E-06  0.148E-03  0.470E-03
  45.35575  0.459E-07 -0.187E-09  0.617      0.383      0.288E-03 -0.347E-01 -0.327E-06  0.139E-03  0.373E-03
  45.37845  0.459E-07 -0.103E-09  0.555      0.445      0.120E-03 -0.339E-01 -0.828E-06  0.130E-03  0.217E-03
  45.40117  0.458E-07 -0.699E-10  0.500      0.500      0.531E-04 -0.331E-01 -0.120E-05  0.121E-03  0.914E-04
  45.42389  0.458E-07 -0.785E-10  0.455      0.545      0.129E-03 -0.322E-01 -0.137E-05  0.113E-03  0.219E-03
  45.44661  0.457E-07 -0.989E-10  0.416      0.584      0.303E-03 -0.313E-01 -0.133E-05  0.105E-03  0.378E-03
  45.46934  0.457E-07 -0.106E-09  0.378      0.621      0.475E-03 -0.304E-01 -0.109E-05  0.976E-04  0.488E-03
  45.49207  0.457E-07 -0.937E-10  0.338      0.662      0.554E-03 -0.294E-01 -0.695E-06  0.909E-04  0.533E-03
  45.51480  0.456E-07 -0.687E-10  0.294      0.705      0.505E-03 -0.284E-01 -0.201E-06  0.849E-04  0.511E-03
  45.53753  0.456E-07 -0.432E-10  0.249      0.750      0.360E-03 -0.274E-01  0.322E-06  0.795E-04  0.429E-03
  45.56026  0.455E-07 -0.250E-10  0.208      0.792      0.191E-03 -0.263E-01  0.812E-06  0.747E-04  0.302E-03
  45.58298  0.455E-07 -0.156E-10  0.172      0.828      0.748E-04 -0.252E-01  0.122E-05  0.707E-04  0.161E-03
  45.60569  0.454E-07 -0.125E-10  0.144      0.856      0.605E-04 -0.241E-01  0.151E-05  0.677E-04  0.121E-03
  45.62840  0.453E-07 -0.122E-10  0.122      0.878      0.155E-03 -0.230E-01  0.167E-05  0.660E-04  0.250E-03
  45.65110  0.453E-07 -0.121E-10  0.104      0.895      0.330E-03 -0.218E-01  0.169E-05  0.656E-04  0.392E-03
  45.67380  0.452E-07 -0.112E-10  0.898E-01  0.910      0.534E-03 -0.207E-01  0.160E-05  0.664E-04  0.512E-03
  45.69648  0.452E-07 -0.975E-11  0.764E-01  0.923      0.718E-03 -0.195E-01  0.140E-05  0.683E-04  0.600E-03
  45.71916  0.451E-07 -0.808E-11  0.637E-01  0.935      0.844E-03 -0.184E-01  0.113E-05  0.710E-04  0.654E-03
  45.74183  0.450E-07 -0.659E-11  0.514E-01  0.948      0.894E-03 -0.172E-01  0.794E-06  0.744E-04  0.674E-03
  45.76449  0.450E-07 -0.545E-11  0.399E-01  0.959      0.868E-03 -0.160E-01  0.431E-06  0.786E-04  0.663E-03
  45.78714  0.449E-07 -0.472E-11  0.297E-01  0.969      0.782E-03 -0.148E-01  0.547E-07  0.836E-04  0.625E-03
  45.80978  0.448E-07 -0.425E-11  0.211E-01  0.978      0.658E-03 -0.136E-01 -0.321E-06  0.895E-04  0.567E-03
  45.83241  0.448E-07 -0.400E-11  0.143E-01  0.985      0.521E-03 -0.124E-01 -0.684E-06  0.961E-04  0.493E-03
  45.85502  0.447E-07 -0.388E-11  0.912E-02  0.990      0.392E-03 -0.112E-01 -0.103E-05  0.103E-03  0.410E-03
  45.87763  0.446E-07 -0.385E-11  0.551E-02  0.994      0.287E-03 -0.100E-01 -0.136E-05  0.111E-03  0.323E-03
  45.90023  0.446E-07 -0.383E-11  0.313E-02  0.997      0.218E-03 -0.882E-02 -0.166E-05  0.119E-03  0.243E-03
  45.92281  0.445E-07 -0.380E-11  0.170E-02  0.998      0.190E-03 -0.762E-02 -0.194E-05  0.126E-03  0.186E-03
  45.94539  0.444E-07 -0.381E-11  0.896E-03  0.999      0.207E-03 -0.642E-02 -0.221E-05  0.134E-03  0.183E-03
  45.96795  0.444E-07 -0.376E-11  0.487E-03  0.999      0.267E-03 -0.523E-02 -0.246E-05  0.140E-03  0.235E-03
  45.99050  0.443E-07 -0.379E-11  0.284E-03  0.999      0.370E-03 -0.403E-02 -0.270E-05  0.146E-03  0.315E-03
  46.01304  0.443E-07 -0.381E-11  0.163E-03  0.999      0.514E-03 -0.284E-02 -0.294E-05  0.152E-03  0.406E-03
  46.03557  0.442E-07 -0.380E-11  0.681E-04  0.999      0.698E-03 -0.164E-02 -0.317E-05  0.156E-03  0.501E-03
  46.05809  0.441E-07 -0.378E-11  0.551E-05  0.999      0.918E-03 -0.449E-03 -0.341E-05  0.160E-03  0.598E-03
  46.08060  0.441E-07 -0.385E-11  0.408E-04  0.999      0.117E-02  0.743E-03 -0.364E-05  0.163E-03  0.694E-03
  46.10309  0.440E-07 -0.381E-11  0.296E-03  0.998      0.146E-02  0.193E-02 -0.387E-05  0.165E-03  0.789E-03
  46.12558  0.439E-07 -0.383E-11  0.944E-03  0.997      0.177E-02  0.312E-02 -0.409E-05  0.166E-03  0.882E-03
  46.14806  0.439E-07 -0.384E-11  0.220E-02  0.996      0.211E-02  0.431E-02 -0.431E-05  0.165E-03  0.971E-03
  46.17052  0.438E-07 -0.393E-11  0.429E-02  0.993      0.244E-02  0.550E-02 -0.452E-05  0.164E-03  0.106E-02
  46.19297  0.437E-07 -0.393E-11  0.743E-02  0.990      0.277E-02  0.668E-02 -0.471E-05  0.160E-03  0.113E-02
  46.21542  0.437E-07 -0.398E-11  0.118E-01  0.985      0.306E-02  0.786E-02 -0.487E-05  0.156E-03  0.120E-02
  46.23785  0.436E-07 -0.414E-11  0.174E-01  0.979      0.328E-02  0.904E-02 -0.497E-05  0.149E-03  0.124E-02
  46.26027  0.435E-07 -0.436E-11  0.241E-01  0.972      0.341E-02  0.102E-01 -0.502E-05  0.141E-03  0.127E-02
  46.28268  0.435E-07 -0.476E-11  0.316E-01  0.965      0.342E-02  0.114E-01 -0.499E-05  0.131E-03  0.128E-02
  46.30509  0.434E-07 -0.539E-11  0.392E-01  0.958      0.327E-02  0.125E-01 -0.486E-05  0.122E-03  0.125E-02
  46.32748  0.434E-07 -0.627E-11  0.463E-01  0.951      0.296E-02  0.137E-01 -0.461E-05  0.117E-03  0.120E-02
  46.34986  0.433E-07 -0.743E-11  0.523E-01  0.945      0.250E-02  0.148E-01 -0.422E-05  0.117E-03  0.110E-02
  46.37224  0.432E-07 -0.875E-11  0.567E-01  0.941      0.193E-02  0.160E-01 -0.369E-05  0.127E-03  0.962E-03
  46.39460  0.432E-07 -0.989E-11  0.602E-01  0.938      0.133E-02  0.171E-01 -0.301E-05  0.145E-03  0.785E-03
  46.41696  0.431E-07 -0.107E-10  0.640E-01  0.935      0.789E-03  0.182E-01 -0.219E-05  0.171E-03  0.572E-03
  46.43931  0.431E-07 -0.112E-10  0.705E-01  0.929      0.414E-03  0.193E-01 -0.126E-05  0.200E-03  0.333E-03
  46.46165  0.430E-07 -0.121E-10  0.830E-01  0.917      0.293E-03  0.204E-01 -0.242E-06  0.231E-03  0.106E-03
  46.48398  0.430E-07 -0.154E-10  0.104      0.895      0.467E-03  0.215E-01  0.790E-06  0.263E-03  0.227E-03
  46.50630  0.429E-07 -0.243E-10  0.136      0.863      0.905E-03  0.226E-01  0.176E-05  0.293E-03  0.468E-03
  46.52862  0.429E-07 -0.428E-10  0.178      0.821      0.149E-02  0.237E-01  0.259E-05  0.323E-03  0.678E-03
  46.55094  0.428E-07 -0.722E-10  0.224      0.774      0.205E-02  0.247E-01  0.317E-05  0.353E-03  0.830E-03
  46.57325  0.428E-07 -0.109E-09  0.269      0.729      0.241E-02  0.257E-01  0.344E-05  0.383E-03  0.904E-03
  46.59555  0.427E-07 -0.140E-09  0.305      0.692      0.244E-02  0.267E-01  0.332E-05  0.414E-03  0.887E-03
  46.61786  0.427E-07 -0.152E-09  0.331      0.666      0.216E-02  0.277E-01  0.279E-05  0.446E-03  0.773E-03
  46.64017  0.426E-07 -0.138E-09  0.350      0.648      0.172E-02  0.286E-01  0.190E-05  0.478E-03  0.572E-03
  46.66247  0.426E-07 -0.111E-09  0.373      0.626      0.136E-02  0.295E-01  0.724E-06  0.508E-03  0.306E-03
  46.68478  0.426E-07 -0.107E-09  0.410      0.589      0.130E-02  0.303E-01 -0.580E-06  0.535E-03  0.105E-03
  46.70709  0.425E-07 -0.167E-09  0.469      0.530      0.161E-02  0.311E-01 -0.182E-05  0.557E-03  0.344E-03
  46.72941  0.425E-07 -0.309E-09  0.544      0.454      0.215E-02  0.319E-01 -0.278E-05  0.575E-03  0.594E-03
  46.75173  0.425E-07 -0.490E-09  0.620      0.377      0.263E-02  0.327E-01 -0.328E-05  0.589E-03  0.757E-03
  46.77406  0.424E-07 -0.617E-09  0.679      0.318      0.278E-02  0.333E-01 -0.318E-05  0.602E-03  0.799E-03
  46.79641  0.424E-07 -0.604E-09  0.712      0.286      0.252E-02  0.340E-01 -0.246E-05  0.614E-03  0.710E-03
  46.81876  0.424E-07 -0.462E-09  0.726      0.272      0.202E-02  0.345E-01 -0.122E-05  0.624E-03  0.503E-03
  46.84113  0.424E-07 -0.323E-09  0.743      0.255      0.162E-02  0.351E-01  0.322E-06  0.631E-03  0.233E-03
  46.86351  0.424E-07 -0.353E-09  0.782      0.216      0.158E-02  0.355E-01  0.187E-05  0.634E-03  0.206E-03
  46.88591  0.424E-07 -0.611E-09  0.845      0.153      0.187E-02  0.359E-01  0.307E-05  0.631E-03  0.471E-03
  46.90832  0.424E-07 -0.965E-09  0.910      0.873E-01  0.225E-02  0.363E-01  0.365E-05  0.624E-03  0.674E-03
  46.93075  0.424E-07 -0.117E-08  0.953      0.450E-01  0.237E-02  0.365E-01  0.343E-05  0.615E-03  0.750E-03
  46.95320  0.424E-07 -0.106E-08  0.957      0.406E-01  0.209E-02  0.367E-01  0.241E-05  0.605E-03  0.681E-03
  46.97567  0.424E-07 -0.733E-09  0.936      0.628E-01  0.157E-02  0.369E-01  0.784E-06  0.593E-03  0.485E-03
  46.99816  0.423E-07 -0.483E-09  0.915      0.836E-01  0.116E-02  0.369E-01 -0.110E-05  0.581E-03  0.239E-03
  47.02067  0.423E-07 -0.530E-09  0.917      0.817E-01  0.110E-02  0.369E-01 -0.283E-05  0.564E-03  0.260E-03
  47.04319  0.423E-07 -0.839E-09  0.939      0.593E-01  0.136E-02  0.368E-01 -0.398E-05  0.545E-03  0.505E-03
  47.06574  0.423E-07 -0.115E-08  0.958      0.408E-01  0.166E-02  0.367E-01 -0.427E-05  0.523E-03  0.683E-03
  47.08831  0.423E-07 -0.119E-08  0.947      0.516E-01  0.170E-02  0.365E-01 -0.359E-05  0.501E-03  0.732E-03
  47.11090  0.423E-07 -0.939E-09  0.901      0.979E-01  0.141E-02  0.362E-01 -0.208E-05  0.479E-03  0.642E-03
  47.13350  0.423E-07 -0.593E-09  0.837      0.162      0.973E-03  0.359E-01 -0.511E-07  0.458E-03  0.444E-03
  47.15612  0.423E-07 -0.397E-09  0.781      0.218      0.685E-03  0.355E-01  0.207E-05  0.437E-03  0.241E-03
  47.17876  0.423E-07 -0.432E-09  0.748      0.252      0.725E-03  0.350E-01  0.383E-05  0.416E-03  0.318E-03
  47.20141  0.423E-07 -0.594E-09  0.731      0.268      0.103E-02  0.345E-01  0.485E-05  0.393E-03  0.540E-03
  47.22407  0.423E-07 -0.707E-09  0.711      0.287      0.135E-02  0.339E-01  0.494E-05  0.371E-03  0.701E-03
  47.24675  0.422E-07 -0.668E-09  0.671      0.327      0.145E-02  0.332E-01  0.408E-05  0.349E-03  0.751E-03
  47.26944  0.422E-07 -0.504E-09  0.609      0.390      0.126E-02  0.326E-01  0.244E-05  0.329E-03  0.683E-03
  47.29213  0.422E-07 -0.316E-09  0.535      0.464      0.900E-03  0.318E-01  0.325E-06  0.311E-03  0.518E-03
  47.31483  0.422E-07 -0.193E-09  0.468      0.531      0.603E-03  0.310E-01 -0.189E-05  0.294E-03  0.323E-03
  47.33754  0.421E-07 -0.157E-09  0.419      0.581      0.546E-03  0.302E-01 -0.384E-05  0.278E-03  0.275E-03
  47.36025  0.421E-07 -0.173E-09  0.387      0.612      0.761E-03  0.294E-01 -0.523E-05  0.263E-03  0.449E-03
  47.38296  0.421E-07 -0.195E-09  0.364      0.635      0.113E-02  0.285E-01 -0.589E-05  0.248E-03  0.642E-03
  47.40567  0.420E-07 -0.192E-09  0.339      0.659      0.147E-02  0.275E-01 -0.575E-05  0.235E-03  0.776E-03
  47.42839  0.420E-07 -0.161E-09  0.305      0.693      0.161E-02  0.266E-01 -0.487E-05  0.223E-03  0.827E-03
  47.45110  0.419E-07 -0.117E-09  0.263      0.736      0.152E-02  0.256E-01 -0.341E-05  0.213E-03  0.791E-03
  47.47381  0.419E-07 -0.745E-10  0.216      0.783      0.124E-02  0.246E-01 -0.157E-05  0.204E-03  0.682E-03
  47.49651  0.418E-07 -0.445E-10  0.172      0.827      0.902E-03  0.236E-01  0.452E-06  0.196E-03  0.525E-03
  47.51921  0.418E-07 -0.279E-10  0.137      0.863      0.653E-03  0.225E-01  0.244E-05  0.191E-03  0.366E-03
  47.54191  0.417E-07 -0.206E-10  0.111      0.888      0.590E-03  0.214E-01  0.422E-05  0.188E-03  0.306E-03
  47.56460  0.417E-07 -0.179E-10  0.951E-01  0.904      0.744E-03  0.204E-01  0.569E-05  0.188E-03  0.412E-03
  47.58727  0.416E-07 -0.163E-10  0.852E-01  0.914      0.108E-02  0.193E-01  0.677E-05  0.191E-03  0.586E-03
  47.60995  0.416E-07 -0.145E-10  0.782E-01  0.920      0.154E-02  0.182E-01  0.742E-05  0.196E-03  0.755E-03
  47.63261  0.415E-07 -0.122E-10  0.717E-01  0.926      0.202E-02  0.171E-01  0.767E-05  0.203E-03  0.897E-03
  47.65526  0.415E-07 -0.992E-11  0.642E-01  0.933      0.245E-02  0.160E-01  0.754E-05  0.212E-03  0.100E-02
  47.67791  0.414E-07 -0.791E-11  0.554E-01  0.942      0.278E-02  0.148E-01  0.709E-05  0.223E-03  0.107E-02
  47.70055  0.414E-07 -0.636E-11  0.457E-01  0.951      0.300E-02  0.137E-01  0.638E-05  0.235E-03  0.110E-02
  47.72317  0.413E-07 -0.535E-11  0.359E-01  0.961      0.309E-02  0.126E-01  0.547E-05  0.249E-03  0.110E-02
  47.74579  0.412E-07 -0.467E-11  0.268E-01  0.970      0.309E-02  0.114E-01  0.442E-05  0.265E-03  0.107E-02
  47.76840  0.412E-07 -0.429E-11  0.189E-01  0.978      0.302E-02  0.103E-01  0.327E-05  0.283E-03  0.102E-02
  47.79100  0.411E-07 -0.406E-11  0.126E-01  0.985      0.292E-02  0.916E-02  0.206E-05  0.303E-03  0.955E-03
  47.81359  0.411E-07 -0.393E-11  0.781E-02  0.989      0.280E-02  0.802E-02  0.812E-06  0.323E-03  0.883E-03
  47.83617  0.410E-07 -0.386E-11  0.449E-02  0.993      0.270E-02  0.687E-02 -0.447E-06  0.345E-03  0.807E-03
  47.85873  0.410E-07 -0.389E-11  0.235E-02  0.995      0.262E-02  0.573E-02 -0.171E-05  0.366E-03  0.735E-03
  47.88129  0.409E-07 -0.383E-11  0.109E-02  0.996      0.258E-02  0.458E-02 -0.297E-05  0.387E-03  0.671E-03
  47.90384  0.408E-07 -0.380E-11  0.429E-03  0.997      0.258E-02  0.344E-02 -0.423E-05  0.406E-03  0.621E-03
  47.92637  0.408E-07 -0.381E-11  0.133E-03  0.997      0.262E-02  0.230E-02 -0.548E-05  0.424E-03  0.591E-03
  47.94890  0.407E-07 -0.379E-11  0.387E-04  0.997      0.269E-02  0.115E-02 -0.673E-05  0.440E-03  0.584E-03
  47.97141  0.407E-07 -0.383E-11  0.617E-04  0.997      0.281E-02  0.125E-04 -0.798E-05  0.453E-03  0.602E-03
  47.99392  0.406E-07 -0.384E-11  0.198E-03  0.997      0.296E-02 -0.113E-02 -0.923E-05  0.464E-03  0.641E-03
  48.01641  0.406E-07 -0.385E-11  0.526E-03  0.996      0.314E-02 -0.227E-02 -0.105E-04  0.472E-03  0.698E-03
  48.03889  0.405E-07 -0.384E-11  0.120E-02  0.995      0.335E-02 -0.340E-02 -0.117E-04  0.477E-03  0.768E-03
  48.06137  0.404E-07 -0.389E-11  0.244E-02  0.994      0.358E-02 -0.454E-02 -0.128E-04  0.479E-03  0.845E-03
  48.08383  0.404E-07 -0.394E-11  0.451E-02  0.992      0.383E-02 -0.567E-02 -0.139E-04  0.478E-03  0.926E-03
  48.10628  0.403E-07 -0.397E-11  0.770E-02  0.988      0.408E-02 -0.680E-02 -0.149E-04  0.475E-03  0.100E-02
  48.12873  0.403E-07 -0.408E-11  0.123E-01  0.983      0.431E-02 -0.793E-02 -0.158E-04  0.469E-03  0.108E-02
  48.15116  0.402E-07 -0.427E-11  0.183E-01  0.977      0.450E-02 -0.906E-02 -0.164E-04  0.460E-03  0.114E-02
  48.17358  0.402E-07 -0.461E-11  0.258E-01  0.970      0.461E-02 -0.102E-01 -0.168E-04  0.449E-03  0.119E-02
  48.19599  0.401E-07 -0.517E-11  0.343E-01  0.961      0.461E-02 -0.113E-01 -0.169E-04  0.436E-03  0.121E-02
  48.21840  0.401E-07 -0.609E-11  0.434E-01  0.952      0.446E-02 -0.124E-01 -0.166E-04  0.422E-03  0.121E-02
  48.24079  0.400E-07 -0.743E-11  0.522E-01  0.944      0.415E-02 -0.135E-01 -0.159E-04  0.407E-03  0.117E-02
  48.26318  0.399E-07 -0.911E-11  0.599E-01  0.936      0.368E-02 -0.146E-01 -0.147E-04  0.393E-03  0.110E-02
  48.28556  0.399E-07 -0.111E-10  0.659E-01  0.931      0.309E-02 -0.157E-01 -0.129E-04  0.381E-03  0.990E-03
  48.30793  0.398E-07 -0.131E-10  0.704E-01  0.927      0.245E-02 -0.168E-01 -0.107E-04  0.373E-03  0.840E-03
  48.33029  0.398E-07 -0.146E-10  0.746E-01  0.924      0.185E-02 -0.178E-01 -0.803E-05  0.370E-03  0.656E-03
  48.35264  0.397E-07 -0.158E-10  0.808E-01  0.918      0.142E-02 -0.189E-01 -0.496E-05  0.374E-03  0.455E-03
  48.37499  0.397E-07 -0.171E-10  0.926E-01  0.906      0.125E-02 -0.199E-01 -0.163E-05  0.383E-03  0.288E-03
  48.39732  0.396E-07 -0.208E-10  0.113      0.885      0.141E-02 -0.210E-01  0.178E-05  0.398E-03  0.297E-03
  48.41965  0.396E-07 -0.307E-10  0.145      0.853      0.186E-02 -0.220E-01  0.504E-05  0.417E-03  0.469E-03
  48.44198  0.395E-07 -0.513E-10  0.187      0.811      0.251E-02 -0.230E-01  0.790E-05  0.440E-03  0.658E-03
  48.46430  0.395E-07 -0.849E-10  0.235      0.762      0.316E-02 -0.240E-01  0.101E-04  0.465E-03  0.807E-03
  48.48662  0.395E-07 -0.127E-09  0.282      0.715      0.363E-02 -0.249E-01  0.114E-04  0.493E-03  0.887E-03
  48.50894  0.394E-07 -0.165E-09  0.320      0.676      0.377E-02 -0.259E-01  0.116E-04  0.523E-03  0.882E-03
  48.53125  0.394E-07 -0.182E-09  0.348      0.648      0.360E-02 -0.268E-01  0.106E-04  0.555E-03  0.785E-03
  48.55357  0.394E-07 -0.172E-09  0.367      0.629      0.325E-02 -0.277E-01  0.842E-05  0.587E-03  0.606E-03
  48.57589  0.393E-07 -0.146E-09  0.389      0.608      0.297E-02 -0.285E-01  0.524E-05  0.618E-03  0.377E-03
  48.59821  0.393E-07 -0.141E-09  0.424      0.573      0.298E-02 -0.293E-01  0.139E-05  0.645E-03  0.226E-03
  48.62053  0.393E-07 -0.204E-09  0.482      0.515      0.334E-02 -0.301E-01 -0.268E-05  0.669E-03  0.372E-03
  48.64286  0.392E-07 -0.352E-09  0.556      0.440      0.391E-02 -0.308E-01 -0.642E-05  0.688E-03  0.593E-03
  48.66519  0.392E-07 -0.544E-09  0.633      0.363      0.443E-02 -0.315E-01 -0.926E-05  0.703E-03  0.748E-03
  48.68753  0.392E-07 -0.684E-09  0.692      0.303      0.460E-02 -0.321E-01 -0.107E-04  0.716E-03  0.794E-03
  48.70989  0.392E-07 -0.682E-09  0.724      0.271      0.434E-02 -0.327E-01 -0.105E-04  0.726E-03  0.717E-03
  48.73226  0.392E-07 -0.546E-09  0.737      0.259      0.383E-02 -0.332E-01 -0.855E-05  0.734E-03  0.533E-03
  48.75464  0.392E-07 -0.406E-09  0.752      0.245      0.339E-02 -0.337E-01 -0.510E-05  0.739E-03  0.304E-03
  48.77703  0.391E-07 -0.431E-09  0.787      0.210      0.327E-02 -0.341E-01 -0.688E-06  0.738E-03  0.266E-03
  48.79943  0.391E-07 -0.686E-09  0.846      0.150      0.347E-02 -0.345E-01  0.392E-05  0.733E-03  0.480E-03
  48.82186  0.391E-07 -0.104E-08  0.910      0.861E-01  0.375E-02 -0.348E-01  0.790E-05  0.723E-03  0.669E-03
  48.84430  0.391E-07 -0.126E-08  0.952      0.447E-01  0.380E-02 -0.350E-01  0.104E-04  0.711E-03  0.747E-03
  48.86676  0.391E-07 -0.117E-08  0.955      0.412E-01  0.347E-02 -0.352E-01  0.110E-04  0.698E-03  0.690E-03
  48.88923  0.391E-07 -0.852E-09  0.932      0.654E-01  0.290E-02 -0.353E-01  0.945E-05  0.684E-03  0.516E-03
  48.91173  0.391E-07 -0.595E-09  0.908      0.899E-01  0.242E-02 -0.353E-01  0.598E-05  0.668E-03  0.305E-03
  48.93425  0.391E-07 -0.621E-09  0.905      0.923E-01  0.227E-02 -0.353E-01  0.124E-05  0.651E-03  0.301E-03
  48.95678  0.391E-07 -0.909E-09  0.924      0.733E-01  0.245E-02 -0.352E-01 -0.384E-05  0.632E-03  0.507E-03
  48.97933  0.391E-07 -0.121E-08  0.941      0.558E-01  0.269E-02 -0.351E-01 -0.824E-05  0.612E-03  0.677E-03
  49.00190  0.391E-07 -0.127E-08  0.931      0.659E-01  0.272E-02 -0.348E-01 -0.111E-04  0.592E-03  0.732E-03
  49.02449  0.391E-07 -0.104E-08  0.886      0.111      0.246E-02 -0.346E-01 -0.118E-04  0.574E-03  0.659E-03
  49.04710  0.391E-07 -0.699E-09  0.821      0.177      0.204E-02 -0.342E-01 -0.102E-04  0.558E-03  0.485E-03
  49.06972  0.391E-07 -0.482E-09  0.763      0.235      0.175E-02 -0.338E-01 -0.663E-05  0.544E-03  0.307E-03
  49.09235  0.391E-07 -0.487E-09  0.726      0.272      0.175E-02 -0.333E-01 -0.174E-05  0.530E-03  0.342E-03
  49.11500  0.390E-07 -0.626E-09  0.708      0.290      0.203E-02 -0.328E-01  0.355E-05  0.517E-03  0.534E-03
  49.13766  0.390E-07 -0.736E-09  0.690      0.308      0.236E-02 -0.322E-01  0.826E-05  0.506E-03  0.693E-03
  49.16033  0.390E-07 -0.709E-09  0.653      0.344      0.252E-02 -0.316E-01  0.116E-04  0.495E-03  0.754E-03
  49.18301  0.390E-07 -0.556E-09  0.594      0.404      0.240E-02 -0.310E-01  0.130E-04  0.486E-03  0.704E-03
  49.20570  0.390E-07 -0.368E-09  0.522      0.476      0.209E-02 -0.302E-01  0.123E-04  0.479E-03  0.564E-03
  49.22839  0.389E-07 -0.233E-09  0.454      0.544      0.180E-02 -0.295E-01  0.972E-05  0.472E-03  0.391E-03
  49.25109  0.389E-07 -0.179E-09  0.403      0.596      0.170E-02 -0.287E-01  0.564E-05  0.465E-03  0.319E-03
  49.27379  0.389E-07 -0.182E-09  0.370      0.628      0.187E-02 -0.278E-01  0.745E-06  0.460E-03  0.445E-03
  49.29650  0.388E-07 -0.198E-09  0.348      0.650      0.222E-02 -0.270E-01 -0.427E-05  0.454E-03  0.625E-03
  49.31920  0.388E-07 -0.195E-09  0.325      0.672      0.257E-02 -0.261E-01 -0.877E-05  0.450E-03  0.764E-03
  49.34190  0.388E-07 -0.168E-09  0.295      0.702      0.278E-02 -0.252E-01 -0.122E-04  0.446E-03  0.830E-03
  49.36460  0.387E-07 -0.126E-09  0.256      0.741      0.275E-02 -0.242E-01 -0.143E-04  0.441E-03  0.818E-03
  49.38730  0.387E-07 -0.839E-10  0.212      0.785      0.253E-02 -0.232E-01 -0.150E-04  0.438E-03  0.734E-03
  49.41000  0.386E-07 -0.519E-10  0.170      0.828      0.221E-02 -0.223E-01 -0.141E-04  0.434E-03  0.601E-03
  49.43269  0.386E-07 -0.325E-10  0.133      0.865      0.194E-02 -0.213E-01 -0.121E-04  0.432E-03  0.457E-03
  49.45537  0.386E-07 -0.228E-10  0.107      0.891      0.183E-02 -0.202E-01 -0.908E-05  0.432E-03  0.371E-03
  49.47805  0.385E-07 -0.184E-10  0.893E-01  0.909      0.193E-02 -0.192E-01 -0.542E-05  0.433E-03  0.416E-03
  49.50072  0.385E-07 -0.160E-10  0.788E-01  0.919      0.224E-02 -0.182E-01 -0.143E-05  0.436E-03  0.555E-03
  49.52338  0.384E-07 -0.141E-10  0.722E-01  0.925      0.271E-02 -0.171E-01  0.262E-05  0.441E-03  0.715E-03
  49.54603  0.384E-07 -0.119E-10  0.668E-01  0.930      0.325E-02 -0.160E-01  0.650E-05  0.447E-03  0.862E-03
  49.56867  0.383E-07 -0.977E-11  0.609E-01  0.935      0.379E-02 -0.150E-01  0.100E-04  0.455E-03  0.981E-03
  49.59131  0.383E-07 -0.783E-11  0.538E-01  0.942      0.428E-02 -0.139E-01  0.131E-04  0.464E-03  0.107E-02
  49.61394  0.382E-07 -0.644E-11  0.457E-01  0.950      0.467E-02 -0.128E-01  0.158E-04  0.474E-03  0.112E-02
  49.63656  0.382E-07 -0.540E-11  0.371E-01  0.958      0.495E-02 -0.117E-01  0.179E-04  0.485E-03  0.115E-02
  49.65917  0.381E-07 -0.473E-11  0.287E-01  0.966      0.514E-02 -0.106E-01  0.195E-04  0.498E-03  0.114E-02
